DBN,Grade,Year,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4,School Type,C.NumberTested,C.Mean Scale Score,C.Num Level 1,C.Pct Level 1,C.Num Level 2,C.Pct Level 2,C.Num Level 3,C.Pct Level 3,C.Num Level 4,C.Pct Level 4,C.Num Level 3 and 4,C.Pct Level 3 and 4,Broough,School Name_x,Program Type,Average Class Size,School Name_y,% Female,% Male,% Asian,% Black,% Hispanic,% Other,% White,AvgOfMajor N,AvgOfNoCrim N,AvgOfVio N,schoolname,eng_p_11,aca_p_11,eng_t_11,aca_t_11,eng_s_11,aca_s_11,Funding
08X301,7,2011.0,120.0,648,29,24.2,64,53.3,26,21.7,1,0.8,27,22.5,Public,,,,,,,,,,,,,,,,,M.S. 301 Paul L. Dunbar,46.7%,53.3%,0.3%,38.5%,60.7%,0.6%,0.0%,0.43,1.23,0.41,M.S. 301 Paul L. Dunbar,7.6,7.8,7.4,8.1,6.2,7.1,2055072.0
08X301,8,2011.0,100.0,649,28,28,44,44,25,25,3,3,28,28,Public,,,,,,,,,,,,,,,,,M.S. 301 Paul L. Dunbar,46.7%,53.3%,0.3%,38.5%,60.7%,0.6%,0.0%,0.43,1.23,0.41,M.S. 301 Paul L. Dunbar,7.6,7.8,7.4,8.1,6.2,7.1,2055072.0
08X301,All Grades,2011.0,328.0,653,78,23.8,160,48.8,83,25.3,7,2.1,90,27.4,Public,,,,,,,,,,,,,,,,,M.S. 301 Paul L. Dunbar,46.7%,53.3%,0.3%,38.5%,60.7%,0.6%,0.0%,0.43,1.23,0.41,M.S. 301 Paul L. Dunbar,7.6,7.8,7.4,8.1,6.2,7.1,2055072.0
08X302,6,2011.0,218.0,667,38,17.4,81,37.2,78,35.8,21,9.6,99,45.4,Public,,,,,,,,,,,,,,,,,M.S. 302 Luisa Dessus Cruz,50.0%,50.0%,0.1%,21.7%,77.3%,0.1%,0.7%,,,,M.S. 302 Luisa Dessus Cruz,8.2,8.2,7.3,7.8,8.0,8.5,4417267.0
08X302,7,2011.0,234.0,660,44,18.8,106,45.3,67,28.6,17,7.3,84,35.9,Public,,,,,,,,,,,,,,,,,M.S. 302 Luisa Dessus Cruz,50.0%,50.0%,0.1%,21.7%,77.3%,0.1%,0.7%,,,,M.S. 302 Luisa Dessus Cruz,8.2,8.2,7.3,7.8,8.0,8.5,4417267.0
08X302,8,2011.0,237.0,683,8,3.4,56,23.6,135,57,38,16,173,73,Public,,,,,,,,,,,,,,,,,M.S. 302 Luisa Dessus Cruz,50.0%,50.0%,0.1%,21.7%,77.3%,0.1%,0.7%,,,,M.S. 302 Luisa Dessus Cruz,8.2,8.2,7.3,7.8,8.0,8.5,4417267.0
08X302,All Grades,2011.0,689.0,670,90,13.1,243,35.3,280,40.6,76,11,356,51.7,Public,,,,,,,,,,,,,,,,,M.S. 302 Luisa Dessus Cruz,50.0%,50.0%,0.1%,21.7%,77.3%,0.1%,0.7%,,,,M.S. 302 Luisa Dessus Cruz,8.2,8.2,7.3,7.8,8.0,8.5,4417267.0
08X304,3,2011.0,76.0,694,3,3.9,13,17.1,46,60.5,14,18.4,60,78.9,Public,,,,,,,,,,,,,,,,,P.S. 304 Early Childhood School,47.8%,52.2%,4.4%,7.4%,43.7%,1.3%,43.1%,,,,P.S. 304 Early Childhood School,8.3,8.9,8.3,8.7,,,2863148.0
08X304,4,2011.0,67.0,697,4,6,8,11.9,31,46.3,24,35.8,55,82.1,Public,,,,,,,,,,,,,,,,,P.S. 304 Early Childhood School,47.8%,52.2%,4.4%,7.4%,43.7%,1.3%,43.1%,,,,P.S. 304 Early Childhood School,8.3,8.9,8.3,8.7,,,2863148.0
08X304,5,2011.0,80.0,698,0,0,17,21.3,31,38.8,32,40,63,78.8,Public,,,,,,,,,,,,,,,,,P.S. 304 Early Childhood School,47.8%,52.2%,4.4%,7.4%,43.7%,1.3%,43.1%,,,,P.S. 304 Early Childhood School,8.3,8.9,8.3,8.7,,,2863148.0
08X304,All Grades,2011.0,223.0,697,7,3.1,38,17,108,48.4,70,31.4,178,79.8,Public,,,,,,,,,,,,,,,,,P.S. 304 Early Childhood School,47.8%,52.2%,4.4%,7.4%,43.7%,1.3%,43.1%,,,,P.S. 304 Early Childhood School,8.3,8.9,8.3,8.7,,,2863148.0
08X333,3,2011.0,97.0,679,13,13.4,37,38.1,40,41.2,7,7.2,47,48.5,Public,,,,,,,,,,,,,,,,,P.S. 333 - The Museum School,46.4%,53.6%,0.2%,23.9%,74.4%,0.7%,0.9%,,,,P.S. 333 - The Museum School,7.7,8.1,7.2,7.2,,,2915557.0
08X333,4,2011.0,58.0,666,5,8.6,33,56.9,18,31,2,3.4,20,34.5,Public,,,,,,,,,,,,,,,,,P.S. 333 - The Museum School,46.4%,53.6%,0.2%,23.9%,74.4%,0.7%,0.9%,,,,P.S. 333 - The Museum School,7.7,8.1,7.2,7.2,,,2915557.0
08X333,All Grades,2011.0,155.0,674,18,11.6,70,45.2,58,37.4,9,5.8,67,43.2,Public,,,,,,,,,,,,,,,,,P.S. 333 - The Museum School,46.4%,53.6%,0.2%,23.9%,74.4%,0.7%,0.9%,,,,P.S. 333 - The Museum School,7.7,8.1,7.2,7.2,,,2915557.0
08X335,4,2011.0,38.0,678,3,7.9,17,44.7,9,23.7,9,23.7,18,47.4,Public,,,,,,,,,,,,,,,,,The Academy of the Arts,48.1%,51.9%,0.9%,20.1%,76.6%,0.9%,1.4%,,,,The Academy of the Arts,7.7,8.3,7.4,8.2,,,1269814.0
08X335,5,2011.0,107.0,678,9,8.4,35,32.7,50,46.7,13,12.1,63,58.9,Public,,,,,,,,,,,,,,,,,The Academy of the Arts,48.1%,51.9%,0.9%,20.1%,76.6%,0.9%,1.4%,,,,The Academy of the Arts,7.7,8.3,7.4,8.2,,,1269814.0
08X335,All Grades,2011.0,145.0,678,12,8.3,52,35.9,59,40.7,22,15.2,81,55.9,Public,,,,,,,,,,,,,,,,,The Academy of the Arts,48.1%,51.9%,0.9%,20.1%,76.6%,0.9%,1.4%,,,,The Academy of the Arts,7.7,8.3,7.4,8.2,,,1269814.0
08X337,6,2011.0,78.0,670,10,12.8,25,32.1,38,48.7,5,6.4,43,55.1,Public,,,,,,,,,,,,,,,,,The School for Inquiry and Social Justice,45.0%,55.0%,2.3%,41.5%,54.6%,0.0%,1.5%,,,,The School for Inquiry and Social Justice,7.7,8.2,6.7,7.6,7.0,7.9,1711529.0
08X337,7,2011.0,78.0,673,5,6.4,26,33.3,31,39.7,16,20.5,47,60.3,Public,,,,,,,,,,,,,,,,,The School for Inquiry and Social Justice,45.0%,55.0%,2.3%,41.5%,54.6%,0.0%,1.5%,,,,The School for Inquiry and Social Justice,7.7,8.2,6.7,7.6,7.0,7.9,1711529.0
08X337,8,2011.0,90.0,676,7,7.8,33,36.7,41,45.6,9,10,50,55.6,Public,,,,,,,,,,,,,,,,,The School for Inquiry and Social Justice,45.0%,55.0%,2.3%,41.5%,54.6%,0.0%,1.5%,,,,The School for Inquiry and Social Justice,7.7,8.2,6.7,7.6,7.0,7.9,1711529.0
08X337,All Grades,2011.0,246.0,673,22,8.9,84,34.1,110,44.7,30,12.2,140,56.9,Public,,,,,,,,,,,,,,,,,The School for Inquiry and Social Justice,45.0%,55.0%,2.3%,41.5%,54.6%,0.0%,1.5%,,,,The School for Inquiry and Social Justice,7.7,8.2,6.7,7.6,7.0,7.9,1711529.0
08X366,6,2011.0,62.0,654,16,25.8,32,51.6,13,21,1,1.6,14,22.6,Public,,,,,,,,,,,,,,,,,Urban Assembly Academy of Civic Engagement,47.7%,52.3%,2.3%,21.9%,65.9%,0.0%,9.9%,,,,Urban Assembly Academy of Civic Engagement,7.5,7.8,6.5,7.1,6.4,7.3,2545949.0
08X366,7,2011.0,90.0,664,8,8.9,48,53.3,30,33.3,4,4.4,34,37.8,Public,,,,,,,,,,,,,,,,,Urban Assembly Academy of Civic Engagement,47.7%,52.3%,2.3%,21.9%,65.9%,0.0%,9.9%,,,,Urban Assembly Academy of Civic Engagement,7.5,7.8,6.5,7.1,6.4,7.3,2545949.0
08X366,8,2011.0,158.0,660,21,13.3,86,54.4,51,32.3,0,0,51,32.3,Public,,,,,,,,,,,,,,,,,Urban Assembly Academy of Civic Engagement,47.7%,52.3%,2.3%,21.9%,65.9%,0.0%,9.9%,,,,Urban Assembly Academy of Civic Engagement,7.5,7.8,6.5,7.1,6.4,7.3,2545949.0
08X366,All Grades,2011.0,310.0,660,45,14.5,166,53.5,94,30.3,5,1.6,99,31.9,Public,,,,,,,,,,,,,,,,,Urban Assembly Academy of Civic Engagement,47.7%,52.3%,2.3%,21.9%,65.9%,0.0%,9.9%,,,,Urban Assembly Academy of Civic Engagement,7.5,7.8,6.5,7.1,6.4,7.3,2545949.0
08X367,6,2011.0,94.0,669,13,13.8,39,41.5,32,34,10,10.6,42,44.7,Public,,,,,,,,,,,,,,,,,"Archimedes Academy for Math, Science and Technolog",41.6%,58.4%,2.0%,32.9%,63.9%,0.5%,0.7%,,,,"Archimedes Academy for Math, Science and Technolog",7.4,7.5,5.5,5.9,6.4,7.0,2802718.0
08X367,7,2011.0,86.0,666,9,10.5,39,45.3,26,30.2,12,14,38,44.2,Public,,,,,,,,,,,,,,,,,"Archimedes Academy for Math, Science and Technolog",41.6%,58.4%,2.0%,32.9%,63.9%,0.5%,0.7%,,,,"Archimedes Academy for Math, Science and Technolog",7.4,7.5,5.5,5.9,6.4,7.0,2802718.0
08X367,8,2011.0,100.0,661,14,14,48,48,37,37,1,1,38,38,Public,,,,,,,,,,,,,,,,,"Archimedes Academy for Math, Science and Technolog",41.6%,58.4%,2.0%,32.9%,63.9%,0.5%,0.7%,,,,"Archimedes Academy for Math, Science and Technolog",7.4,7.5,5.5,5.9,6.4,7.0,2802718.0
08X367,All Grades,2011.0,280.0,665,36,12.9,126,45,95,33.9,23,8.2,118,42.1,Public,,,,,,,,,,,,,,,,,"Archimedes Academy for Math, Science and Technolog",41.6%,58.4%,2.0%,32.9%,63.9%,0.5%,0.7%,,,,"Archimedes Academy for Math, Science and Technolog",7.4,7.5,5.5,5.9,6.4,7.0,2802718.0
08X371,6,2011.0,88.0,684,9,10.2,23,26.1,32,36.4,24,27.3,56,63.6,Public,,,,,,,,,,,,,,,,,Urban Institute of Mathematics,41.0%,59.0%,5.8%,15.3%,58.4%,0.6%,19.9%,,,,Urban Institute of Mathematics,7.7,8.0,7.6,8.3,7.3,8.0,2153070.0
08X371,7,2011.0,98.0,673,14,14.3,20,20.4,34,34.7,30,30.6,64,65.3,Public,,,,,,,,,,,,,,,,,Urban Institute of Mathematics,41.0%,59.0%,5.8%,15.3%,58.4%,0.6%,19.9%,,,,Urban Institute of Mathematics,7.7,8.0,7.6,8.3,7.3,8.0,2153070.0
08X371,8,2011.0,145.0,660,25,17.2,59,40.7,55,37.9,6,4.1,61,42.1,Public,,,,,,,,,,,,,,,,,Urban Institute of Mathematics,41.0%,59.0%,5.8%,15.3%,58.4%,0.6%,19.9%,,,,Urban Institute of Mathematics,7.7,8.0,7.6,8.3,7.3,8.0,2153070.0
08X371,All Grades,2011.0,331.0,670,48,14.5,102,30.8,121,36.6,60,18.1,181,54.7,Public,,,,,,,,,,,,,,,,,Urban Institute of Mathematics,41.0%,59.0%,5.8%,15.3%,58.4%,0.6%,19.9%,,,,Urban Institute of Mathematics,7.7,8.0,7.6,8.3,7.3,8.0,2153070.0
08X375,6,2011.0,114.0,657,30,26.3,55,48.2,23,20.2,6,5.3,29,25.4,Public,,,,,,,,,,,,,,,,,The Bronx Mathematics Preparatory School,44.4%,55.6%,6.3%,33.4%,58.9%,0.5%,0.9%,,,,The Bronx Mathematics Preparatory School,7.8,8.0,6.2,7.2,6.2,7.1,3213122.0
08X375,7,2011.0,107.0,646,39,36.4,51,47.7,16,15,1,0.9,17,15.9,Public,,,,,,,,,,,,,,,,,The Bronx Mathematics Preparatory School,44.4%,55.6%,6.3%,33.4%,58.9%,0.5%,0.9%,,,,The Bronx Mathematics Preparatory School,7.8,8.0,6.2,7.2,6.2,7.1,3213122.0
08X375,8,2011.0,179.0,664,28,15.6,86,48,57,31.8,8,4.5,65,36.3,Public,,,,,,,,,,,,,,,,,The Bronx Mathematics Preparatory School,44.4%,55.6%,6.3%,33.4%,58.9%,0.5%,0.9%,,,,The Bronx Mathematics Preparatory School,7.8,8.0,6.2,7.2,6.2,7.1,3213122.0
08X375,All Grades,2011.0,400.0,657,97,24.3,192,48,96,24,15,3.8,111,27.8,Public,,,,,,,,,,,,,,,,,The Bronx Mathematics Preparatory School,44.4%,55.6%,6.3%,33.4%,58.9%,0.5%,0.9%,,,,The Bronx Mathematics Preparatory School,7.8,8.0,6.2,7.2,6.2,7.1,3213122.0
08X376,6,2011.0,92.0,665,15,16.3,40,43.5,30,32.6,7,7.6,37,40.2,Public,,,,,,,,,,,,,,,,,"Antonia Pantoja Preparatory Academy, A College Boa",53.8%,46.2%,4.1%,29.1%,65.8%,0.5%,0.5%,,,,"Antonia Pantoja Preparatory Academy, A College Boa",6.7,6.8,4.1,5.1,6.2,7.0,2360247.0
08X376,7,2011.0,99.0,670,7,7.1,37,37.4,37,37.4,18,18.2,55,55.6,Public,,,,,,,,,,,,,,,,,"Antonia Pantoja Preparatory Academy, A College Boa",53.8%,46.2%,4.1%,29.1%,65.8%,0.5%,0.5%,,,,"Antonia Pantoja Preparatory Academy, A College Boa",6.7,6.8,4.1,5.1,6.2,7.0,2360247.0
08X376,8,2011.0,79.0,671,7,8.9,29,36.7,38,48.1,5,6.3,43,54.4,Public,,,,,,,,,,,,,,,,,"Antonia Pantoja Preparatory Academy, A College Boa",53.8%,46.2%,4.1%,29.1%,65.8%,0.5%,0.5%,,,,"Antonia Pantoja Preparatory Academy, A College Boa",6.7,6.8,4.1,5.1,6.2,7.0,2360247.0
08X376,All Grades,2011.0,270.0,669,29,10.7,106,39.3,105,38.9,30,11.1,135,50,Public,,,,,,,,,,,,,,,,,"Antonia Pantoja Preparatory Academy, A College Boa",53.8%,46.2%,4.1%,29.1%,65.8%,0.5%,0.5%,,,,"Antonia Pantoja Preparatory Academy, A College Boa",6.7,6.8,4.1,5.1,6.2,7.0,2360247.0
08X424,6,2011.0,133.0,657,31,23.3,54,40.6,43,32.3,5,3.8,48,36.1,Public,,,,,,,,,,,,,,,,,The Hunts Point School,50.0%,50.0%,0.0%,27.4%,71.4%,0.2%,1.0%,,,,The Hunts Point School,8.0,8.4,7.5,7.7,7.0,7.3,2812381.0
08X424,7,2011.0,120.0,654,27,22.5,50,41.7,38,31.7,5,4.2,43,35.8,Public,,,,,,,,,,,,,,,,,The Hunts Point School,50.0%,50.0%,0.0%,27.4%,71.4%,0.2%,1.0%,,,,The Hunts Point School,8.0,8.4,7.5,7.7,7.0,7.3,2812381.0
08X424,8,2011.0,131.0,653,29,22.1,61,46.6,40,30.5,1,0.8,41,31.3,Public,,,,,,,,,,,,,,,,,The Hunts Point School,50.0%,50.0%,0.0%,27.4%,71.4%,0.2%,1.0%,,,,The Hunts Point School,8.0,8.4,7.5,7.7,7.0,7.3,2812381.0
08X424,All Grades,2011.0,384.0,655,87,22.7,165,43,121,31.5,11,2.9,132,34.4,Public,,,,,,,,,,,,,,,,,The Hunts Point School,50.0%,50.0%,0.0%,27.4%,71.4%,0.2%,1.0%,,,,The Hunts Point School,8.0,8.4,7.5,7.7,7.0,7.3,2812381.0
08X448,6,2011.0,101.0,653,28,27.7,55,54.5,18,17.8,0,0,18,17.8,Public,,,,,,,,,,,,,,,,,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,48.4%,51.6%,1.4%,34.6%,63.1%,0.9%,0.0%,,,,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,7.3,7.3,6.5,6.7,6.7,7.5,1391940.0
08X448,7,2011.0,113.0,661,16,14.2,55,48.7,33,29.2,9,8,42,37.2,Public,,,,,,,,,,,,,,,,,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,48.4%,51.6%,1.4%,34.6%,63.1%,0.9%,0.0%,,,,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,7.3,7.3,6.5,6.7,6.7,7.5,1391940.0
08X448,All Grades,2011.0,214.0,657,44,20.6,110,51.4,51,23.8,9,4.2,60,28,Public,,,,,,,,,,,,,,,,,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,48.4%,51.6%,1.4%,34.6%,63.1%,0.9%,0.0%,,,,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,7.3,7.3,6.5,6.7,6.7,7.5,1391940.0
08X467,6,2011.0,81.0,679,3,3.7,35,43.2,28,34.6,15,18.5,43,53.1,Public,,,,,,,,,,,,,,,,,MOTT HALL COMMUNITY SCHOOL,42.2%,57.8%,2.4%,21.1%,59.0%,0.6%,16.9%,,,,MOTT HALL COMMUNITY SCHOOL,8.3,8.5,7.9,8.4,6.7,7.4,1122848.0
08X467,7,2011.0,89.0,667,13,14.6,30,33.7,30,33.7,16,18,46,51.7,Public,,,,,,,,,,,,,,,,,MOTT HALL COMMUNITY SCHOOL,42.2%,57.8%,2.4%,21.1%,59.0%,0.6%,16.9%,,,,MOTT HALL COMMUNITY SCHOOL,8.3,8.5,7.9,8.4,6.7,7.4,1122848.0
08X467,All Grades,2011.0,170.0,672,16,9.4,65,38.2,58,34.1,31,18.2,89,52.4,Public,,,,,,,,,,,,,,,,,MOTT HALL COMMUNITY SCHOOL,42.2%,57.8%,2.4%,21.1%,59.0%,0.6%,16.9%,,,,MOTT HALL COMMUNITY SCHOOL,8.3,8.5,7.9,8.4,6.7,7.4,1122848.0
09X002,4,2011.0,51.0,663,7,13.7,27,52.9,15,29.4,2,3.9,17,33.3,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,P.S. 002 Morrisania,7.5,7.7,5.7,5.9,,,1339150.0
09X002,5,2011.0,26.0,646,6,23.1,16,61.5,4,15.4,0,0,4,15.4,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,P.S. 002 Morrisania,7.5,7.7,5.7,5.9,,,1339150.0
09X002,All Grades,2011.0,77.0,657,13,16.9,43,55.8,19,24.7,2,2.6,21,27.3,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,P.S. 002 Morrisania,7.5,7.7,5.7,5.9,,,1339150.0
09X004,3,2011.0,41.0,681,5,12.2,14,34.1,22,53.7,0,0,22,53.7,Public,,,,,,,,,,,,,,,,,P.S./M.S. 004 Crotona Park West,49.4%,50.6%,0.2%,51.5%,47.6%,0.2%,0.5%,,,,P.S./M.S. 004 Crotona Park West,8.1,8.3,6.3,7.4,6.7,7.0,3716869.0
09X004,4,2011.0,38.0,686,0,0,13,34.2,20,52.6,5,13.2,25,65.8,Public,,,,,,,,,,,,,,,,,P.S./M.S. 004 Crotona Park West,49.4%,50.6%,0.2%,51.5%,47.6%,0.2%,0.5%,,,,P.S./M.S. 004 Crotona Park West,8.1,8.3,6.3,7.4,6.7,7.0,3716869.0
09X004,5,2011.0,41.0,673,3,7.3,17,41.5,16,39,5,12.2,21,51.2,Public,,,,,,,,,,,,,,,,,P.S./M.S. 004 Crotona Park West,49.4%,50.6%,0.2%,51.5%,47.6%,0.2%,0.5%,,,,P.S./M.S. 004 Crotona Park West,8.1,8.3,6.3,7.4,6.7,7.0,3716869.0
09X004,6,2011.0,30.0,678,1,3.3,15,50,8,26.7,6,20,14,46.7,Public,,,,,,,,,,,,,,,,,P.S./M.S. 004 Crotona Park West,49.4%,50.6%,0.2%,51.5%,47.6%,0.2%,0.5%,,,,P.S./M.S. 004 Crotona Park West,8.1,8.3,6.3,7.4,6.7,7.0,3716869.0
09X004,7,2011.0,49.0,661,7,14.3,28,57.1,12,24.5,2,4.1,14,28.6,Public,,,,,,,,,,,,,,,,,P.S./M.S. 004 Crotona Park West,49.4%,50.6%,0.2%,51.5%,47.6%,0.2%,0.5%,,,,P.S./M.S. 004 Crotona Park West,8.1,8.3,6.3,7.4,6.7,7.0,3716869.0
09X004,8,2011.0,53.0,652,11,20.8,25,47.2,16,30.2,1,1.9,17,32.1,Public,,,,,,,,,,,,,,,,,P.S./M.S. 004 Crotona Park West,49.4%,50.6%,0.2%,51.5%,47.6%,0.2%,0.5%,,,,P.S./M.S. 004 Crotona Park West,8.1,8.3,6.3,7.4,6.7,7.0,3716869.0
09X004,All Grades,2011.0,252.0,670,27,10.7,112,44.4,94,37.3,19,7.5,113,44.8,Public,,,,,,,,,,,,,,,,,P.S./M.S. 004 Crotona Park West,49.4%,50.6%,0.2%,51.5%,47.6%,0.2%,0.5%,,,,P.S./M.S. 004 Crotona Park West,8.1,8.3,6.3,7.4,6.7,7.0,3716869.0
09X011,3,2011.0,145.0,669,37,25.5,73,50.3,32,22.1,3,2.1,35,24.1,Public,,,,,,,,,,,,,,,,,P.S. 011 Highbridge,48.3%,51.7%,0.1%,33.4%,65.0%,0.4%,1.1%,0.52,2.49,0.75,P.S. 011 Highbridge,7.9,8.2,5.8,6.3,,,4390181.0
09X011,4,2011.0,108.0,671,14,13,49,45.4,34,31.5,11,10.2,45,41.7,Public,,,,,,,,,,,,,,,,,P.S. 011 Highbridge,48.3%,51.7%,0.1%,33.4%,65.0%,0.4%,1.1%,0.52,2.49,0.75,P.S. 011 Highbridge,7.9,8.2,5.8,6.3,,,4390181.0
09X011,5,2011.0,92.0,667,12,13,48,52.2,28,30.4,4,4.3,32,34.8,Public,,,,,,,,,,,,,,,,,P.S. 011 Highbridge,48.3%,51.7%,0.1%,33.4%,65.0%,0.4%,1.1%,0.52,2.49,0.75,P.S. 011 Highbridge,7.9,8.2,5.8,6.3,,,4390181.0
09X011,All Grades,2011.0,345.0,669,63,18.3,170,49.3,94,27.2,18,5.2,112,32.5,Public,,,,,,,,,,,,,,,,,P.S. 011 Highbridge,48.3%,51.7%,0.1%,33.4%,65.0%,0.4%,1.1%,0.52,2.49,0.75,P.S. 011 Highbridge,7.9,8.2,5.8,6.3,,,4390181.0
09X022,6,2011.0,247.0,656,53,21.5,143,57.9,43,17.4,8,3.2,51,20.6,Public,,,,,,,,,,,,,,,,,J.H.S. 022 Jordan L. Mott,49.7%,50.3%,0.9%,24.0%,74.1%,0.3%,0.6%,,,,J.H.S. 022 Jordan L. Mott,7.6,7.6,7.0,7.7,6.8,7.6,3758408.0
09X022,7,2011.0,176.0,647,54,30.7,86,48.9,32,18.2,4,2.3,36,20.5,Public,,,,,,,,,,,,,,,,,J.H.S. 022 Jordan L. Mott,49.7%,50.3%,0.9%,24.0%,74.1%,0.3%,0.6%,,,,J.H.S. 022 Jordan L. Mott,7.6,7.6,7.0,7.7,6.8,7.6,3758408.0
09X022,8,2011.0,171.0,649,56,32.7,75,43.9,37,21.6,3,1.8,40,23.4,Public,,,,,,,,,,,,,,,,,J.H.S. 022 Jordan L. Mott,49.7%,50.3%,0.9%,24.0%,74.1%,0.3%,0.6%,,,,J.H.S. 022 Jordan L. Mott,7.6,7.6,7.0,7.7,6.8,7.6,3758408.0
09X022,All Grades,2011.0,594.0,652,163,27.4,304,51.2,112,18.9,15,2.5,127,21.4,Public,,,,,,,,,,,,,,,,,J.H.S. 022 Jordan L. Mott,49.7%,50.3%,0.9%,24.0%,74.1%,0.3%,0.6%,,,,J.H.S. 022 Jordan L. Mott,7.6,7.6,7.0,7.7,6.8,7.6,3758408.0
09X028,3,2011.0,136.0,676,26,19.1,65,47.8,41,30.1,4,2.9,45,33.1,Public,,,,,,,,,,,,,,,,,P.S. 028 Mount Hope,48.0%,52.0%,0.4%,12.8%,86.5%,0.1%,0.1%,0.33,1.76,0.59,P.S. 028 Mount Hope,8.8,8.7,6.9,7.6,,,4086439.0
09X028,4,2011.0,136.0,674,5,3.7,70,51.5,49,36,12,8.8,61,44.9,Public,,,,,,,,,,,,,,,,,P.S. 028 Mount Hope,48.0%,52.0%,0.4%,12.8%,86.5%,0.1%,0.1%,0.33,1.76,0.59,P.S. 028 Mount Hope,8.8,8.7,6.9,7.6,,,4086439.0
09X028,5,2011.0,116.0,680,1,0.9,48,41.4,55,47.4,12,10.3,67,57.8,Public,,,,,,,,,,,,,,,,,P.S. 028 Mount Hope,48.0%,52.0%,0.4%,12.8%,86.5%,0.1%,0.1%,0.33,1.76,0.59,P.S. 028 Mount Hope,8.8,8.7,6.9,7.6,,,4086439.0
09X028,All Grades,2011.0,388.0,676,32,8.2,183,47.2,145,37.4,28,7.2,173,44.6,Public,,,,,,,,,,,,,,,,,P.S. 028 Mount Hope,48.0%,52.0%,0.4%,12.8%,86.5%,0.1%,0.1%,0.33,1.76,0.59,P.S. 028 Mount Hope,8.8,8.7,6.9,7.6,,,4086439.0
09X035,3,2011.0,116.0,685,12,10.3,38,32.8,51,44,15,12.9,66,56.9,Public,,,,,,,,,,,,,,,,,P.S. 035 Franz Siegel,50.1%,49.9%,1.1%,32.2%,66.0%,0.3%,0.5%,0.33,1.76,0.59,P.S. 035 Franz Siegel,8.0,8.4,6.5,7.5,,,3559757.0
09X035,4,2011.0,125.0,690,4,3.2,32,25.6,62,49.6,27,21.6,89,71.2,Public,,,,,,,,,,,,,,,,,P.S. 035 Franz Siegel,50.1%,49.9%,1.1%,32.2%,66.0%,0.3%,0.5%,0.33,1.76,0.59,P.S. 035 Franz Siegel,8.0,8.4,6.5,7.5,,,3559757.0
09X035,5,2011.0,111.0,686,2,1.8,40,36,45,40.5,24,21.6,69,62.2,Public,,,,,,,,,,,,,,,,,P.S. 035 Franz Siegel,50.1%,49.9%,1.1%,32.2%,66.0%,0.3%,0.5%,0.33,1.76,0.59,P.S. 035 Franz Siegel,8.0,8.4,6.5,7.5,,,3559757.0
09X035,All Grades,2011.0,352.0,687,18,5.1,110,31.3,158,44.9,66,18.8,224,63.6,Public,,,,,,,,,,,,,,,,,P.S. 035 Franz Siegel,50.1%,49.9%,1.1%,32.2%,66.0%,0.3%,0.5%,0.33,1.76,0.59,P.S. 035 Franz Siegel,8.0,8.4,6.5,7.5,,,3559757.0
09X042,3,2011.0,85.0,683,7,8.2,31,36.5,45,52.9,2,2.4,47,55.3,Public,,,,,,,,,,,,,,,,,P.S. 042 Claremont,46.9%,53.1%,0.9%,43.2%,54.4%,0.0%,1.5%,0.35,1.09,0.5,P.S. 042 Claremont,8.5,8.8,6.5,7.2,,,3633762.0
09X042,4,2011.0,81.0,670,9,11.1,38,46.9,29,35.8,5,6.2,34,42,Public,,,,,,,,,,,,,,,,,P.S. 042 Claremont,46.9%,53.1%,0.9%,43.2%,54.4%,0.0%,1.5%,0.35,1.09,0.5,P.S. 042 Claremont,8.5,8.8,6.5,7.2,,,3633762.0
09X042,5,2011.0,92.0,679,10,10.9,29,31.5,29,31.5,24,26.1,53,57.6,Public,,,,,,,,,,,,,,,,,P.S. 042 Claremont,46.9%,53.1%,0.9%,43.2%,54.4%,0.0%,1.5%,0.35,1.09,0.5,P.S. 042 Claremont,8.5,8.8,6.5,7.2,,,3633762.0
09X042,All Grades,2011.0,258.0,677,26,10.1,98,38,103,39.9,31,12,134,51.9,Public,,,,,,,,,,,,,,,,,P.S. 042 Claremont,46.9%,53.1%,0.9%,43.2%,54.4%,0.0%,1.5%,0.35,1.09,0.5,P.S. 042 Claremont,8.5,8.8,6.5,7.2,,,3633762.0
09X053,3,2011.0,199.0,690,11,5.5,55,27.6,112,56.3,21,10.6,133,66.8,Public,,,,,,,,,,,,,,,,,P.S. 053 Basheer Quisim,49.2%,50.8%,0.9%,33.0%,65.5%,0.2%,0.4%,0.86,5.55,1.29,P.S. 053 Basheer Quisim,7.0,7.8,6.9,7.5,,,6680554.0
